1.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,7.000000000000000000e+01
1.000000000000000000e+01,3.159983961507618133e+01,4.103147554129911612e+01,4.623897353648756336e+01,4.994386527666398479e+01,5.357758620689654805e+01,5.885725741780272102e+01,7.000000000000000000e+01
1.000000000000000000e+01,2.536788291900560921e+01,3.628708901363271622e+01,4.398055332798715966e+01,4.995890136327184194e+01,5.550922213311947928e+01,6.185144346431434315e+01,7.000000000000000000e+01
1.000000000000000000e+01,2.358460304731354995e+01,3.476844426623896567e+01,4.343724939855652423e+01,5.040196471531675115e+01,5.664895749799517688e+01,6.303929430633519360e+01,7.000000000000000000e+01
1.000000000000000000e+01,2.420208500400961782e+01,3.576483560545307228e+01,4.459803528468322753e+01,5.156275060144344735e+01,5.764534883720928349e+01,6.365677626303126146e+01,7.000000000000000000e+01
1.000000000000000000e+01,2.745890136327184905e+01,3.949077786688050651e+01,4.762730553327986627e+01,5.360565356856454144e+01,5.871291098636726957e+01,6.394246190858058299e+01,7.000000000000000000e+01
1.000000000000000000e+01,3.614274258219727187e+01,4.711206896551723844e+01,5.281475541299117538e+01,5.651964715316759680e+01,5.965817963111467037e+01,6.340016038492381512e+01,7.000000000000000000e+01
1.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,7.000000000000000000e+01
