4.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,1.000000000000000000e+02
4.000000000000000000e+01,5.002280194019790827e+01,5.399949103640277315e+01,5.588395798938668690e+01,5.692964995395010419e+01,5.758822217802625687e+01,5.804557119704672630e+01,5.838846615226186998e+01,5.866215230269249048e+01,5.889255483812858927e+01,5.909577617718457532e+01,5.928256077884310571e+01,5.946057874863554105e+01,5.963568839418803691e+01,5.981269201904841282e+01,5.999583295769852498e+01,6.018916555890903197e+01,6.039687854086137264e+01,6.062363308498851211e+01,6.087497865780279938e+01,6.115793157070601183e+01,6.148185392975136665e+01,6.185988183454865919e+01,6.231138955940947710e+01,6.286651231791206840e+01,6.357504402068759930e+01,6.452540999069161387e+01,6.588906088729775945e+01,6.803567285257683750e+01,7.186640896118336741e+01,7.988598905177823895e+01,1.000000000000000000e+02
4.000000000000000000e+01,4.609171673310036965e+01,5.009120423109330034e+01,5.260669098839673552e+01,5.424641967544658883e+01,5.537766759368665959e+01,5.620559649560664894e+01,5.684614115170711557e+01,5.736758826698735447e+01,5.781229092293403937e+01,5.820798914519971134e+01,5.857388824554280404e+01,5.892406587945961149e+01,5.926948286836177004e+01,5.961924678432500002e+01,5.998147431295717524e+01,6.036395079668304220e+01,6.077471557803621494e+01,6.122267519807237335e+01,6.171835003002971831e+01,6.227489374697875490e+01,6.290960236215495627e+01,6.364628389367163663e+01,6.451916412563042513e+01,6.557961572744859780e+01,6.690825380516750442e+01,6.863753508065764208e+01,7.099516072644274800e+01,7.438722157683474734e+01,7.954397394977812041e+01,8.767754724968170876e+01,1.000000000000000000e+02
4.000000000000000000e+01,4.425286077617706582e+01,4.766691819198737790e+01,5.020518209325356196e+01,5.207167021095776249e+01,5.347043207992269487e+01,5.455300610264437466e+01,5.542291376230627975e+01,5.614976876782644410e+01,5.678103152464750281e+01,5.735000132346738155e+01,5.788093727114535625e+01,5.839231375093260112e+01,5.889893051325526585e+01,5.941333803583729889e+01,5.994686681212678536e+01,6.051044783492008605e+01,6.111535787270944553e+01,6.177400219254261771e+01,6.250085260677312959e+01,6.331369110985585991e+01,6.423537795755257207e+01,6.529648732543425638e+01,6.653936738813695229e+01,6.802453271968663273e+01,6.984082044241309006e+01,7.212131584236560400e+01,7.506682539417441546e+01,7.897407880264235303e+01,8.424471802626754879e+01,9.128022600272191767e+01,1.000000000000000000e+02
4.000000000000000000e+01,4.325280820082340227e+01,4.611842570301880073e+01,4.847544903114434334e+01,5.036464705791050989e+01,5.187938448755750187e+01,5.311308215945389577e+01,5.414273912430992652e+01,5.502754162407462957e+01,5.581206519933050458e+01,5.653004747484244774e+01,5.720754589228137377e+01,5.786532147182559527e+01,5.852058753276278935e+01,5.918830817002320543e+01,5.988220720127000618e+01,6.061561599333706596e+01,6.140226601784316074e+01,6.225712322111931485e+01,6.319736721789332279e+01,6.424364024486591518e+01,6.542173114190150329e+01,6.676492016286239561e+01,6.831728547269331386e+01,7.013832740122286680e+01,7.230917947176868665e+01,7.494008250981877950e+01,7.817674625064452698e+01,8.219755024614656236e+01,8.718059337003003861e+01,9.319863874221385913e+01,1.000000000000000000e+02
4.000000000000000000e+01,4.263994635115685128e+01,4.507852743332500012e+01,4.721354133309683476e+01,4.903208458136132464e+01,5.056937674801523031e+01,5.187719903293583457e+01,5.300741907432561106e+01,5.400559353964685982e+01,5.490964031896560726e+01,5.575057763829907742e+01,5.655387751245464756e+01,5.734083887787983969e+01,5.812979014615297757e+01,5.893710008230077335e+01,5.977803800176280902e+01,6.066754308981353461e+01,6.162096715130611813e+01,6.265485761822272082e+01,6.378785295415835321e+01,6.504177165695372764e+01,6.644298633984119817e+01,6.802417683800284465e+01,6.982652705301602225e+01,7.190231204204295068e+01,7.431748762085319981e+01,7.715308854691366491e+01,8.050252690945032441e+01,8.445878260245015667e+01,8.908146649058235766e+01,9.433373560501078714e+01,1.000000000000000000e+02
4.000000000000000000e+01,4.222844980305745821e+01,4.434219640028306486e+01,4.626810436171219010e+01,4.798077328149503273e+01,4.948883900401847313e+01,5.081891828114402898e+01,5.200414474746774829e+01,5.307777330247452596e+01,5.407032507223824069e+01,5.500874543108091075e+01,5.591654783400846185e+01,5.681436658018039765e+01,5.772063429510316723e+01,5.865226421691254899e+01,5.962530183940170048e+01,6.065555141656265903e+01,6.175920207897496539e+01,6.295348733985100864e+01,6.425741550910285582e+01,6.569260726466700362e+01,6.728426588670455999e+01,6.906227394740726311e+01,7.106233399594538014e+01,7.332690621395506980e+01,7.590537052674173424e+01,7.885225723387267749e+01,8.222149030571699768e+01,8.605358681262234199e+01,9.035275441460854040e+01,9.505483719767832440e+01,1.000000000000000000e+02
4.000000000000000000e+01,4.193165649849778731e+01,4.379370406569590557e+01,4.553590651868583450e+01,4.713406528852022603e+01,4.858628783661501416e+01,4.990549049134936155e+01,5.111246850136981124e+01,5.223103003631491248e+01,5.328514143645975309e+01,5.429753139187069877e+01,5.528920203418146428e+01,5.627944554299362068e+01,5.728611647140791518e+01,5.832602088761500170e+01,5.941535395921923168e+01,6.057015889256595642e+01,6.180680263796442375e+01,6.314247437586321610e+01,6.459571469126207433e+01,6.618697620811016691e+01,6.793919618382878411e+01,6.987831924282716045e+01,7.203362892655385963e+01,7.443760843010321082e+01,7.712483115792412036e+01,8.012907965535544008e+01,8.347759034495180686e+01,8.718131998395334392e+01,9.122112719164869077e+01,9.553285878292707878e+01,1.000000000000000000e+02
4.000000000000000000e+01,4.170447216763663789e+01,4.336505691565065490e+01,4.494775245607773684e+01,4.643329364020570438e+01,4.781675670962994928e+01,4.910428751571154748e+01,5.030920892021192259e+01,5.144873711308961362e+01,5.254167946950141044e+01,5.360703690334224802e+01,5.466328361636023203e+01,5.572809734298213868e+01,5.681836542225480002e+01,5.795034916807085068e+01,5.913993448251780904e+01,6.040292781909868580e+01,6.175537546173192993e+01,6.321389308377187888e+01,6.479599291101490621e+01,6.652038691903129575e+01,6.840722360914060118e+01,7.047817810809293348e+01,7.275625421320212638e+01,7.526506757752208898e+01,7.802726615333416760e+01,8.106163999565933409e+01,8.437847152201365475e+01,8.797297564941916903e+01,9.181757562313748622e+01,9.585547075548059581e+01,1.000000000000000000e+02
4.000000000000000000e+01,4.152117530300595405e+01,4.301429905040298962e+01,4.445675285647874375e+01,4.583460024141010791e+01,4.714315800724047989e+01,4.838569412742462106e+01,4.957134275881077912e+01,5.071303025446954393e+01,5.182580267071885061e+01,5.292565339601443242e+01,5.402879845726965868e+01,5.515129507170155421e+01,5.630889899401441312e+01,5.751707617042216469e+01,5.879110727427406857e+01,6.014624272726099719e+01,6.159787858795041871e+01,6.316172985968565712e+01,6.485397721184529019e+01,6.669135519578929916e+01,6.869113345722306008e+01,7.087091558029578664e+01,7.324814243322234120e+01,7.583914168375923737e+01,7.865752602875393507e+01,8.171174277341314962e+01,8.500168019347266579e+01,8.851453553727927215e+01,9.222072893753775702e+01,9.607144863007633262e+01,1.000000000000000000e+02
