4.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+02
4.000000000000000000e+01,2.015961484952267924e+01,1.241366056120369166e+01,8.856592824068149739e+00,6.983819492800259709e+00,5.894433022411337930e+00,5.219183917473584344e+00,4.787263998339473581e+00,4.511153859320613080e+00,4.342281667873885809e+00,4.252111546425766164e+00,4.223319921374163677e+00,4.245366436681149658e+00,4.312152371433113807e+00,4.420757489032054899e+00,4.570788584309738667e+00,4.764121185924762969e+00,5.004944012046101065e+00,5.300097064194126517e+00,5.659766348507251799e+00,6.098690716510064114e+00,6.638189302774012646e+00,7.309608668458431602e+00,8.160391120442094248e+00,9.265310168476093011e+00,1.074865674551240780e+01,1.283162083920646168e+01,1.594323042982372129e+01,2.100830769029163037e+01,3.028057848818739473e+01,5.002280196229241227e+01,1.000000000000000000e+02
4.000000000000000000e+01,2.822479884594991617e+01,2.063843458689848376e+01,1.602889126432674161e+01,1.318425215287209795e+01,1.137472871326402490e+01,1.019503868837235494e+01,9.418718260672715559e+00,8.915069819556890707e+00,8.605861318074650157e+00,8.442844652043360654e+00,8.395801760638597955e+00,8.445993514203285812e+00,8.582485621704442735e+00,8.800089062824113739e+00,9.098275724827665556e+00,9.480752209354269766e+00,9.955557858912891689e+00,1.053567795529598250e+01,1.124027767003665090e+01,1.209680726855354749e+01,1.314445787648410224e+01,1.443985429705594292e+01,1.606664568691876127e+01,1.815219284529518262e+01,2.089769600663906601e+01,2.463459620841001296e+01,2.993299321114461975e+01,3.780942185876933337e+01,5.009120430994441620e+01,6.981062936488572745e+01,1.000000000000000000e+02
4.000000000000000000e+01,3.210114596305304246e+01,2.588638770265674438e+01,2.143628553049710561e+01,1.834956918812562421e+01,1.622519104584429073e+01,1.476752392726471363e+01,1.377750060959275480e+01,1.312454592048455737e+01,1.272324921940844433e+01,1.251760407492716531e+01,1.247104905114021456e+01,1.256032033728065223e+01,1.277170764008210213e+01,1.309883751862626511e+01,1.354147314582055017e+01,1.410505416979856363e+01,1.480085735901608857e+01,1.564677932511141023e+01,1.666885920090832229e+01,1.790380289943659164e+01,1.940298072008738473e+01,2.123870503239199437e+01,2.351414455369479839e+01,2.637911958011279268e+01,3.005533827991398965e+01,3.487607482038232831e+01,4.134472438210787004e+01,5.020518224876985158e+01,6.246418754338932899e+01,7.912851119308137982e+01,1.000000000000000000e+02
4.000000000000000000e+01,3.429339732566359089e+01,2.936968476720722521e+01,2.548029401834673990e+01,2.255254808852044235e+01,2.040894243290972554e+01,1.887236545545901123e+01,1.779921443113488522e+01,1.708236414439429751e+01,1.664498568375304899e+01,1.643327350400166154e+01,1.641047016450567142e+01,1.655253128097486837e+01,1.684518722303057814e+01,1.728208036766030631e+01,1.786372531201198655e+01,1.859713410563166747e+01,1.949603822009038367e+01,2.058172291891226990e+01,2.188457703724809278e+01,2.344656452965304894e+01,2.532495718557517606e+01,2.759784066326953322e+01,3.037210800991882564e+01,3.379480272526813422e+01,3.806846278465452116e+01,4.346964047102236606e+01,5.036464729536337614e+01,5.920239524499188377e+01,7.043185244267472456e+01,8.423922787161934878e+01,1.000000000000000000e+02
4.000000000000000000e+01,3.570275860054464090e+01,3.181866006919008782e+01,2.856265775239361204e+01,2.597138679728033139e+01,2.398566524072222705e+01,2.251378114458080404e+01,2.146462764297218939e+01,2.076071068245771301e+01,2.034105601827295473e+01,2.016003425304125685e+01,2.018502698954819863e+01,2.039414757235481090e+01,2.077442978047617572e+01,2.132057159599124674e+01,2.203421380804976337e+01,2.292371889800137552e+01,2.400443867064078773e+01,2.529949726175902924e+01,2.684116166112796620e+01,2.867292114942803849e+01,3.085244297235350430e+01,3.345559255688023370e+01,3.658164421652480769e+01,4.035952063177245464e+01,4.495406975316531373e+01,5.056937705902757330e+01,5.744182914264295192e+01,6.580789903600141599e+01,7.582159913680047225e+01,8.739654785998791908e+01,1.000000000000000000e+02
4.000000000000000000e+01,3.669897704121742521e+01,3.363953921305885331e+01,3.098029020294421798e+01,2.878467620639210267e+01,2.704855070652089566e+01,2.573246637565700112e+01,2.478480446670490167e+01,2.415479509194851815e+01,2.379849363449634225e+01,2.368078069191712487e+01,2.377545616871181622e+01,2.406460244554477157e+01,2.453781294216829423e+01,2.519156264172206505e+01,2.602883964022756658e+01,2.705908921961466262e+01,2.829850051039439762e+01,2.977066599770561339e+01,3.150765138909971341e+01,3.355151561738274069e+01,3.595630116835137358e+01,3.879044253258384600e+01,4.213935580965872418e+01,4.610756595788242862e+01,5.081891864545799109e+01,5.641196895910253772e+01,6.302539325084319444e+01,7.076577267054780407e+01,7.965009723950876719e+01,8.952536444238396030e+01,1.000000000000000000e+02
4.000000000000000000e+01,3.745361039049503660e+01,3.506022960406931332e+01,3.293428773014185396e+01,3.113847723287705094e+01,2.969139513979946088e+01,2.858272934211517935e+01,2.778732893251940084e+01,2.727517177739782639e+01,2.701734294394278280e+01,2.698913893206672654e+01,2.717141477864963406e+01,2.755099333745505064e+01,2.812065714461949639e+01,2.887902663482175925e+01,2.983049313792765034e+01,3.098529807379963330e+01,3.235980839266930076e+01,3.397701506131407001e+01,3.586726250232216984e+01,3.806918897301107307e+01,4.063080374763175229e+01,4.361052077630825607e+01,4.707777069513321067e+01,5.111246888926067555e+01,5.580207003614547290e+01,6.123418698432124074e+01,6.748200231225598600e+01,7.457970121434593125e+01,8.248765274377571188e+01,9.105481268234953518e+01,1.000000000000000000e+02
4.000000000000000000e+01,3.805523496080243717e+01,3.621348115575210613e+01,3.455815398186269505e+01,3.314354998305351074e+01,3.199582343067425683e+01,3.111972709676236093e+01,3.050661034138257932e+01,3.014122035770981256e+01,3.000656766493501237e+01,3.008701756092184354e+01,3.037007093489567922e+01,3.084729924814089586e+01,3.151479593694914172e+01,3.237339389086326946e+01,3.342880847878300443e+01,3.469180181815936237e+01,3.617842019282481658e+01,3.791032361201519052e+01,3.991519483454850814e+01,4.222717426018593301e+01,4.488720429285326219e+01,4.794306633230659997e+01,5.144873748826108795e+01,5.546246902969768655e+01,6.004270576477846078e+01,6.524070674524379854e+01,7.108872789026437999e+01,7.758337719616704931e+01,8.466599987846430508e+01,9.220623355686618083e+01,1.000000000000000000e+02
4.000000000000000000e+01,3.855384834545043304e+01,3.718030615659894522e+01,3.594129716951746900e+01,3.488174542705304759e+01,3.402862167083880252e+01,3.339374546614013184e+01,3.297816519506794464e+01,3.277653188446519295e+01,3.278069005267696667e+01,3.298229298267013121e+01,3.337455243518958525e+01,3.395333707599493067e+01,3.471783376322363779e+01,3.567094481514396165e+01,3.681954537049441001e+01,3.817468082651566874e+01,3.975174724168186913e+01,4.157066464360145375e+01,4.365601923608345203e+01,4.603710919826100678e+01,4.874777307224462675e+01,5.182580299349291408e+01,5.531164409625741740e+01,5.924596415367037849e+01,6.366557740045971769e+01,6.859720646799009103e+01,7.404882540668891977e+01,7.999907987307197743e+01,8.638673606025992058e+01,9.310412168144286227e+01,1.000000000000000000e+02
