2.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,4.000000000000000000e+01
2.000000000000000000e+01,5.004560407253782728e+01,6.194919433659212871e+01,6.756876407525675177e+01,7.066096679414224013e+01,7.257706144274582982e+01,7.387099609498052644e+01,7.479927756810414508e+01,7.549374669358643075e+01,7.602814055791142778e+01,7.644651738008718667e+01,7.677656078400958961e+01,7.703630969823220198e+01,7.723778317331328935e+01,7.738902625797955181e+01,7.749529548860583361e+01,7.755973969666807477e+01,7.758375512132450069e+01,7.756709810736660415e+01,7.750777638496249722e+01,7.740168444326660335e+01,7.724187670253904514e+01,7.701724963556630144e+01,7.671015919588458587e+01,7.629195970826449980e+01,7.571415378612928748e+01,7.488945745849190416e+01,7.364743717485399088e+01,7.161933575375181249e+01,6.790483368656495600e+01,5.999999979891746449e+01,4.000000000000000000e+01
2.000000000000000000e+01,3.823322196311589494e+01,5.018240921510256669e+01,5.766489519355260995e+01,6.249804168825075834e+01,6.577628291759980073e+01,6.810764541043842257e+01,6.983236753036202060e+01,7.114756869945995277e+01,7.217229821314865035e+01,7.298136823704490439e+01,7.362341611914166606e+01,7.413089489917675223e+01,7.452579680208766888e+01,7.482302643583996371e+01,7.503241606572919409e+01,7.515990824213184851e+01,7.520818274542612869e+01,7.517686098547102347e+01,7.506232304901871544e+01,7.485708474229055298e+01,7.454857278442361235e+01,7.411696269281020477e+01,7.353142748408556884e+01,7.274352589042430850e+01,7.167519801179113870e+01,7.019623890137148692e+01,6.808095550968326393e+01,6.492507217005302778e+01,5.999999920390221320e+01,5.209516551322109024e+01,4.000000000000000000e+01
2.000000000000000000e+01,3.270487458135180248e+01,4.288232539513904840e+01,5.041036583464684639e+01,5.589002189729910697e+01,5.992238318848369261e+01,6.295093516754874940e+01,6.527497852060309924e+01,6.709186244544436306e+01,6.853211544948004530e+01,6.968324133270188270e+01,7.060484065778406659e+01,7.133805708215818697e+01,7.191148280728822328e+01,7.234486672606387003e+01,7.265143420494923987e+01,7.283929456831103266e+01,7.291220673829008092e+01,7.286984014243293473e+01,7.270757018154304774e+01,7.241575878551522294e+01,7.197836708708622666e+01,7.137060094733746496e+01,7.055506222978560515e+01,6.947551842184388704e+01,6.804687352467951200e+01,6.613934467163497288e+01,6.355507382886856504e+01,5.999999823931422327e+01,5.507492546206593431e+01,4.838066305615468821e+01,4.000000000000000000e+01
2.000000000000000000e+01,2.970395099041224540e+01,3.823165198850146851e+01,4.520422090686838601e+01,5.072929694660085431e+01,5.507229285393424334e+01,5.849873364579463697e+01,6.122474904575647514e+01,6.341278722929740042e+01,6.518105993274795651e+01,6.661464112029719331e+01,6.777464823716127285e+01,6.870501010914151152e+01,6.943721076680205329e+01,6.999352360579086962e+01,7.038915960941142203e+01,7.063362923616381295e+01,7.073150964235013305e+01,7.068272280539891028e+01,7.048235888439006658e+01,7.012001325921482930e+01,6.957853595079336628e+01,6.883201188990364017e+01,6.784270216559119149e+01,6.655661213076879790e+01,6.489743306951112345e+01,6.275919249481042073e+01,5.999999694464385414e+01,5.644492153231070120e+01,5.191904137094518035e+01,4.635256125731301324e+01,4.000000000000000000e+01
2.000000000000000000e+01,2.787927742148011134e+01,3.513611071117691154e+01,4.144556892651010571e+01,4.675065221538195459e+01,5.113875773915405176e+01,5.474695763620767508e+01,5.771249692217729432e+01,6.015347764113583651e+01,6.216469609121354267e+01,6.381961514752816811e+01,6.517410123819895773e+01,6.627012453315794005e+01,6.713882673170691362e+01,6.780285750965929026e+01,6.827805157961560667e+01,6.857455331162306322e+01,6.869747997285905683e+01,6.864718273016679007e+01,6.841912946181841448e+01,6.800339957757704212e+01,6.738375171782672624e+01,6.653620863475595115e+01,6.542712253747720297e+01,6.401079497725727663e+01,6.222705422348231252e+01,5.999999537289505724e+01,5.724079998512904410e+01,5.386064961951569785e+01,4.980375725961545186e+01,4.511054061192373155e+01,4.000000000000000000e+01
2.000000000000000000e+01,2.667704802007052933e+01,3.298794456773543970e+01,3.869129195506029362e+01,4.368898535355909019e+01,4.798512837594664404e+01,5.163784238162878637e+01,5.472480352693475680e+01,5.732393049875290103e+01,5.950463183394227684e+01,6.132502234241631811e+01,6.283201724628965223e+01,6.406256027199486880e+01,6.504511434038033713e+01,6.580102834712434401e+01,6.634563611346391099e+01,6.668905268133278241e+01,6.683667442629436550e+01,6.678939889291238785e+01,6.654357685868009753e+01,6.609070406421393784e+01,6.541686288830892693e+01,6.450194855959304618e+01,6.331878452217976161e+01,6.183239114990351482e+01,5.999999358841541408e+01,5.777293488287556045e+01,5.510255807797561545e+01,5.195311975476269595e+01,4.832479746873564608e+01,4.428584394220992237e+01,4.000000000000000000e+01
2.000000000000000000e+01,2.584097013243288643e+01,3.144732765337143121e+01,3.664266906756139974e+01,4.132886898811609200e+01,4.547492817336870274e+01,4.909448015329041937e+01,5.222494449106246606e+01,5.491280919679185502e+01,5.720487862282099911e+01,5.914382537457537126e+01,6.076638537593730405e+01,6.210298521965833629e+01,6.317804226766256903e+01,6.401050568473584690e+01,6.461441210561274318e+01,6.499934713120710228e+01,6.517076641015138705e+01,6.513016180088027340e+01,6.487507525001916520e+01,6.439897715411086665e+01,6.369104741885766430e+01,6.273593838384550025e+01,6.151367601414284536e+01,5.999999166426172792e+01,5.816759422864578255e+01,5.598919260108129947e+01,5.344337777473475626e+01,5.052447391451988068e+01,4.725646895576022644e+01,4.370803770116143028e+01,4.000000000000000000e+01
2.000000000000000000e+01,2.523950490280199332e+01,3.031772692291348648e+01,3.510318778039702892e+01,3.950889349282168439e+01,4.349123533744723602e+01,4.704020575298414997e+01,5.016768529551826106e+01,5.289748340285839845e+01,5.525824833180167417e+01,5.727901541775872118e+01,5.898671393584329792e+01,6.040495324472870209e+01,6.155356411366255998e+01,6.244854030941929324e+01,6.310215978399975256e+01,6.352315761578840636e+01,6.371688256446343246e+01,6.368540692403128389e+01,6.342758544864030057e+01,6.293908213166157850e+01,6.221241148114940245e+01,6.123708175624032890e+01,5.999998967920907944e+01,5.848630543498782686e+01,5.668119920764780062e+01,5.457286363982323252e+01,5.215728660105779113e+01,4.944492924174611659e+01,4.646856678034549049e+01,4.328983792104576622e+01,4.000000000000000000e+01
2.000000000000000000e+01,2.479932260699137814e+01,2.948088743978517101e+01,3.394346175535459054e+01,3.811228201322141729e+01,4.194091410751215676e+01,4.540742242947381868e+01,4.850810776349538145e+01,5.125119103759532635e+01,5.365161615320209876e+01,5.572727431445432700e+01,5.749650200370505360e+01,5.897655001843203593e+01,6.018272094818496498e+01,6.112793197399238920e+01,6.182252942396351614e+01,6.227424129907633699e+01,6.248819961708629478e+01,6.246699818185609843e+01,6.221077777610498316e+01,6.171735471472983647e+01,6.098243487192300449e+01,5.999998771452575141e+01,5.876289572273252304e+01,5.726404137566667885e+01,5.549803368787289060e+01,5.346377628277105742e+01,5.116797585263583414e+01,4.862938974643437717e+01,4.588303104839604174e+01,4.298274721827412037e+01,4.000000000000000000e+01
