8.000000000000000000e+01,3.000000000000000000e+01,3.000000000000000000e+01,6.000000000000000000e+01
8.000000000000000000e+01,4.875000000000000000e+01,4.375000000000000000e+01,6.000000000000000000e+01
8.000000000000000000e+01,4.125000000000000000e+01,3.625000000000000000e+01,6.000000000000000000e+01
8.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01
