1.000000000000000000e+02,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,2.000000000000000000e+01
1.000000000000000000e+02,7.436430595561010648e+01,6.385732913110007303e+01,5.860590626331727293e+01,5.548443297713449596e+01,5.336681074391190549e+01,5.178503201856459270e+01,5.051090288192300193e+01,4.940904720923825266e+01,4.837523042203459056e+01,4.729887884248802266e+01,4.601903746734518563e+01,4.423258794370137537e+01,4.124141177855516105e+01,3.514669862562843150e+01,2.000000000000000000e+01
1.000000000000000000e+02,8.359989469134035289e+01,7.245910430547293402e+01,6.508186294503452984e+01,5.996501490130879120e+01,5.619777797994851909e+01,5.326241444842347761e+01,5.084953229988918366e+01,4.875005553299538974e+01,4.679299563641209403e+01,4.480124748057232864e+01,4.254468308319135161e+01,3.966990252890516189e+01,3.558636054489083733e+01,2.934538272395856140e+01,2.000000000000000000e+01
1.000000000000000000e+02,8.757616850427835686e+01,7.729733045441680872e+01,6.929742631003911413e+01,6.309598570311764831e+01,5.819687182614990206e+01,5.421731549529162919e+01,5.087475633621485827e+01,4.794864698644204992e+01,4.524544911004607428e+01,4.256843236019784626e+01,3.968854485594273740e+01,3.631597854383707613e+01,3.208874514814446144e+01,2.664847172531498387e+01,2.000000000000000000e+01
1.000000000000000000e+02,8.940744887135628005e+01,7.985662269787682987e+01,7.171452613758749806e+01,6.492462977497281429e+01,5.927640812624179034e+01,5.453521937037827172e+01,5.048353056323658450e+01,4.692432696651187030e+01,4.367172145713230691e+01,4.053848799423025184e+01,3.732508543654466848e+01,3.381672164235596512e+01,2.980416977853496263e+01,2.515975902915690199e+01,2.000000000000000000e+01
1.000000000000000000e+02,9.019700428326993347e+01,8.100718532814673267e+01,7.277942576746124814e+01,6.561159913294432044e+01,5.944891153346620172e+01,5.416362329674310416e+01,4.959981957984135903e+01,4.559340885923655406e+01,4.197862175774104543e+01,3.858871272304617861e+01,3.525658725364973378e+01,3.182165281050716032e+01,2.815145329448253264e+01,2.418639461277766145e+01,2.000000000000000000e+01
1.000000000000000000e+02,9.037338293357674956e+01,8.119568856397890499e+01,7.278439247116645561e+01,6.529342945587703184e+01,5.874401557793559903e+01,5.307054270328657708e+01,4.815871560014918629e+01,4.387086713285195572e+01,4.006064399154915634e+01,3.658115388656368339e+01,3.329089804450092061e+01,3.006184905154039555e+01,2.679359597611033905e+01,2.343436612747120407e+01,2.000000000000000000e+01
1.000000000000000000e+02,9.010083888705815980e+01,8.061779352302568213e+01,7.186902609734863745e+01,6.403371064146176650e+01,5.716317861911259257e+01,5.121581633831841174e+01,4.609363298461685332e+01,4.167070008047292617e+01,3.781193318903993372e+01,3.438436078715849931e+01,3.126400198624988036e+01,2.834124937504316577e+01,2.552671543094723106e+01,2.275747392099681932e+01,2.000000000000000000e+01
1.000000000000000000e+02,8.941217909163017907e+01,7.930562054371705472e+01,7.004020775374061714e+01,6.180920839350881835e+01,5.465917191873459302e+01,4.853591104625764530e+01,4.332929991952690330e+01,3.890636701538297615e+01,3.513202789697916728e+01,3.188035408678049976e+01,2.903949973829693221e+01,2.651243103143515611e+01,2.421454245163861074e+01,2.206881412556884214e+01,2.000000000000000000e+01
1.000000000000000000e+02,8.824225693574548757e+01,7.715230180647178315e+01,6.717697598038797935e+01,5.850374326009830384e+01,5.112838961605931587e+01,4.493935600845068734e+01,3.978128863185013842e+01,3.549344016455290785e+01,3.192945729671327015e+01,2.896552792468740378e+01,2.650121184872219260e+01,2.445443256076191929e+01,2.275020921860322076e+01,2.130324012963994917e+01,2.000000000000000000e+01
1.000000000000000000e+02,8.640454684488001647e+01,7.388435376603661098e+01,6.301165110124121327e+01,5.390039905043710178e+01,4.641128727695368639e+01,4.031183473963565689e+01,3.536305843487005518e+01,3.135664771426525377e+01,2.812683320063360526e+01,2.555108846653366328e+01,2.354538717114250801e+01,2.205387814428711479e+01,2.102862173237240384e+01,2.039393717438773379e+01,2.000000000000000000e+01
1.000000000000000000e+02,8.349157667773796732e+01,6.896891531155343102e+01,5.708487560810317518e+01,4.767491456345522494e+01,4.030452570168267812e+01,3.453363723826821285e+01,3.000246265372916454e+01,2.644325905700444679e+01,2.367013932502224094e+01,2.156660556967112541e+01,2.007537022502707202e+01,1.918707111287163514e+01,1.891646239221155668e+01,1.924388683553858215e+01,2.000000000000000000e+01
1.000000000000000000e+02,7.859284455451842177e+01,6.141485519433595641e+01,4.868402145616284571e+01,3.940985789359795177e+01,3.259826372805359540e+01,2.751572585802534832e+01,2.366989588477395046e+01,2.074378653500113501e+01,1.854385947277978985e+01,1.696982426210153605e+01,1.600241704642302309e+01,1.570257368996080061e+01,1.620626988806360202e+01,1.766514777555504168e+01,2.000000000000000000e+01
