6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01
6.000000000000000000e+01,3.019559816750457415e+01,1.852672335444532337e+01,1.312948119042227191e+01,1.024250395634761901e+01,8.511678140109809831e+00,7.382941996079710023e+00,6.603781435140504641e+00,6.052853598798124679e+00,5.678041197814707175e+00,5.477712189397871967e+00,5.509806201452965624e+00,5.942822030614321349e+00,7.218764678172863825e+00,1.058679450251373666e+01,2.000000000000000000e+01
6.000000000000000000e+01,4.225566931557297323e+01,3.078181405985445451e+01,2.374869745089614526e+01,1.932885649485839963e+01,1.642126660801191207e+01,1.441630840906852917e+01,1.297933014568418386e+01,1.192959176223728690e+01,1.118159900306283383e+01,1.072300135832381507e+01,1.061869058579967096e+01,1.104271724283145417e+01,1.234544217956339907e+01,1.512841333188208104e+01,2.000000000000000000e+01
6.000000000000000000e+01,4.804526503493288203e+01,3.859616611850337620e+01,3.175463805844945497e+01,2.690295796417792218e+01,2.342822338801092030e+01,2.088169488649830896e+01,1.896763897629041651e+01,1.750458430140400878e+01,1.639576169387552795e+01,1.561400365503488530e+01,1.519923754059045073e+01,1.526391417534842709e+01,1.599187346536719723e+01,1.758141664545118843e+01,2.000000000000000000e+01
6.000000000000000000e+01,5.132922470565517870e+01,4.380294732077671682e+01,3.777073070022038337e+01,3.310011391539291026e+01,2.950697409335553090e+01,2.671460877262337164e+01,2.450494657157516798e+01,2.272534477321281088e+01,2.128285981600038212e+01,2.013801402734974744e+01,1.930034174617882314e+01,1.882182845260460269e+01,1.877672086110577254e+01,1.920537978455548256e+01,2.000000000000000000e+01
6.000000000000000000e+01,5.346868646691112303e+01,4.751566775872792903e+01,4.242522350626245498e+01,3.821979290381781880e+01,3.478495029739492850e+01,3.196481953906448936e+01,2.961219376417408355e+01,2.760898840387167752e+01,2.587231876956345289e+01,2.435485089218490273e+01,2.304228696417050415e+01,2.194633702778538975e+01,2.108780174189581302e+01,2.046338163166496926e+01,2.000000000000000000e+01
6.000000000000000000e+01,5.502985340326137020e+01,5.036581374096141417e+01,4.619470266228368871e+01,4.256888389622098146e+01,3.944821465334187849e+01,3.674752532206557021e+01,3.437002054218498870e+01,3.222609630853636986e+01,3.024257596619685273e+01,2.836678380765591356e+01,2.656761819053291163e+01,2.483343095247064625e+01,2.316476744702712054e+01,2.156034500020858502e+01,2.000000000000000000e+01
6.000000000000000000e+01,5.628491340517292940e+01,5.272303113957266874e+01,4.941888950568989713e+01,4.641282536544053983e+01,4.369149909768604800e+01,4.120704655367092073e+01,3.889426677396393472e+01,3.668280032189197470e+01,3.450510497903168528e+01,3.230209018170899071e+01,3.002797103783458965e+01,2.765500114453715952e+01,2.517749209353343787e+01,2.261323092214225738e+01,2.000000000000000000e+01
6.000000000000000000e+01,5.738676907785768577e+01,5.482250790646646266e+01,5.234499885546270548e+01,4.997202896216525403e+01,4.769790981829083876e+01,4.549489502096814419e+01,4.331719967810785477e+01,4.110573322603589475e+01,3.879295344632890874e+01,3.630850090231379568e+01,3.358717463455930385e+01,3.058111049430997141e+01,2.727696886042723179e+01,2.371508659482702086e+01,2.000000000000000000e+01
6.000000000000000000e+01,5.843965499979135814e+01,5.683523255297278354e+01,5.516656904752922230e+01,5.343238180946693205e+01,5.163321619234392301e+01,4.975742403380297674e+01,4.777390369146345961e+01,4.562997945781484788e+01,4.325247467793426637e+01,4.055178534665796519e+01,3.743111610377887644e+01,3.380529733771619760e+01,2.963418625903850412e+01,2.497014659673859072e+01,2.000000000000000000e+01
6.000000000000000000e+01,5.953661836833498455e+01,5.891219825810409816e+01,5.805366297221448946e+01,5.695771303582935019e+01,5.564514910781494450e+01,5.412768123043638724e+01,5.239101159612816616e+01,5.038780623582576368e+01,4.803518046093535787e+01,4.521504970260492939e+01,4.178020709618205331e+01,3.757477649373744555e+01,3.248433224127199992e+01,2.653131353308884499e+01,2.000000000000000000e+01
6.000000000000000000e+01,6.079462021544447481e+01,6.122327913889414930e+01,6.117817154739529428e+01,6.069965825382104896e+01,5.986198597265011045e+01,5.871714018399946866e+01,5.727465522678704701e+01,5.549505342842468991e+01,5.328539122737648626e+01,5.049302590664434121e+01,4.689988608460697606e+01,4.222926929977953137e+01,3.619705267922321923e+01,2.867077529434478578e+01,2.000000000000000000e+01
6.000000000000000000e+01,6.241858335454877249e+01,6.400812653463273705e+01,6.473608582465149652e+01,6.480076245940944091e+01,6.438599634496499391e+01,6.360423830612434415e+01,6.249541569859586332e+01,6.103236102370946980e+01,5.911830511350157735e+01,5.657177661198897312e+01,5.309704203582198545e+01,4.824536194155047042e+01,4.140383388149656696e+01,3.195473496506708599e+01,2.000000000000000000e+01
6.000000000000000000e+01,6.487158666811788521e+01,6.765455782043655120e+01,6.895728275716848543e+01,6.938130941420024556e+01,6.927699864167608723e+01,6.881840099693705781e+01,6.807040823776260652e+01,6.702066985431572732e+01,6.558369159093139444e+01,6.357873339198800977e+01,6.067114350514152932e+01,5.625130254910379790e+01,4.921818594014550285e+01,3.774433068442699835e+01,2.000000000000000000e+01
6.000000000000000000e+01,6.941320549748624558e+01,7.278123532182709710e+01,7.405717796938563424e+01,7.449019379854698286e+01,7.452228781060208007e+01,7.432195880218523598e+01,7.394714640120182025e+01,7.339621856485945273e+01,7.261705800392024912e+01,7.148832185989014931e+01,6.975749604365233836e+01,6.687051880957770322e+01,6.147327664555465532e+01,4.980440183249540809e+01,2.000000000000000000e+01
6.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,8.000000000000000000e+01,2.000000000000000000e+01
