1.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,6.000000000000000000e+01,8.000000000000000000e+01
1.000000000000000000e+01,3.519559816750457060e+01,4.527825715214567026e+01,5.013561638122366304e+01,5.290533130987954280e+01,5.472226910634434205e+01,5.605927745266288298e+01,5.714481907433688690e+01,5.810894278793605139e+01,5.904285384962664551e+01,6.003170952009023154e+01,6.118755238094518489e+01,6.271226991088757075e+01,6.506718483562247002e+01,6.951100458123853798e+01,8.000000000000000000e+01
1.000000000000000000e+01,2.550413551787262634e+01,3.578181405985445451e+01,4.235887706286943910e+01,4.676343975195018743e+01,4.992446766283492110e+01,5.237002162997033139e+01,5.441105605674862034e+01,5.624809822778068735e+01,5.803076309048029202e+01,5.989643184978908153e+01,6.200623009280294440e+01,6.459434242698262096e+01,6.804546485036378556e+01,7.297683348933168190e+01,8.000000000000000000e+01
1.000000000000000000e+01,2.103912984413148735e+01,2.998598650653007525e+01,3.675463805844945142e+01,4.186508297221683961e+01,4.584214016307481643e+01,4.908528534763489404e+01,5.188128529490660412e+01,5.444163097595780698e+01,5.693566843472474659e+01,5.951702469578285104e+01,6.234659371349489021e+01,6.561340485387623289e+01,6.954349864951836935e+01,7.435086452572443250e+01,8.000000000000000000e+01
1.000000000000000000e+01,1.866639735212324780e+01,2.636836406368492192e+01,3.280860569218145883e+01,3.810011391539291026e+01,4.249372466961261807e+01,4.624769430258783842e+01,4.958716879928508803e+01,5.270147194641921118e+01,5.575325497667805763e+01,5.888940478512271426e+01,6.224971521151752540e+01,6.596918462550902973e+01,7.016426036810904066e+01,7.488312596404770716e+01,8.000000000000000000e+01
1.000000000000000000e+01,1.725809550067658549e+01,2.401246670390491644e+01,3.001130673119854464e+01,3.523304232756071741e+01,3.978495029739492139e+01,4.382459839381875355e+01,4.751822365322669839e+01,5.102383303375589918e+01,5.448647474044554428e+01,5.803762425651243717e+01,6.179367772194347452e+01,6.584935806853336260e+01,7.026123223336107060e+01,7.501737896235732705e+01,8.000000000000000000e+01
1.000000000000000000e+01,1.635351794667818126e+01,2.241210052005960307e+01,2.799111220114708942e+01,3.303579836625650046e+01,3.758843579858759654e+01,4.174752532206555600e+01,4.563729438604707411e+01,4.938916179493214997e+01,5.313118669483579026e+01,5.698093977853801562e+01,6.103801335121059424e+01,6.537333769331988265e+01,7.001393153444456630e+01,7.492515765202051625e+01,8.000000000000000000e+01
1.000000000000000000e+01,1.574387576597654004e+01,2.129130522850822516e+01,2.650524318707370597e+01,3.133060313773060912e+01,3.578546920863340119e+01,3.993977270980880689e+01,4.389426677396392051e+01,4.776433306508985766e+01,5.166817046542747249e+01,5.571693481159321948e+01,6.000409821104099706e+01,6.459204781909096482e+01,6.949599855907683832e+01,7.466932011128018587e+01,8.000000000000000000e+01
1.000000000000000000e+01,1.533067988871975373e+01,2.050400144092305155e+01,2.540795218090890017e+01,2.999590178895883952e+01,3.428306518840659578e+01,3.833182953457234277e+01,4.223566693490995050e+01,4.610573322603588053e+01,5.006022729019100126e+01,5.421453079136641406e+01,5.866939686226922390e+01,6.349475681292616258e+01,6.870869477149166471e+01,7.425612423402340312e+01,8.000000000000000000e+01
1.000000000000000000e+01,1.507484234797942868e+01,1.998606846555533068e+01,2.462666230668000367e+01,2.896198664878926365e+01,3.301906022146182096e+01,3.686881330516402500e+01,4.061083820506765818e+01,4.436270561395273404e+01,4.825247467793425926e+01,5.241156420141223293e+01,5.696420163374334322e+01,6.200888779885278268e+01,6.758789947994030456e+01,7.364648205332176190e+01,8.000000000000000000e+01
